UWI,CountryID,DataSourceOrganisationID,DefaultVerticalMeasurementID,FacilityName,OperatingEnvironmentID,QuadrantID,StateProvinceID,FacilityEvent,Lat,Lon,ResourceID,ResourceSecurityClassification,ResourceTypeID,SpudDate,WellName
2143,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUM-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1967-12-08T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1968-01-24T00:00:00'",52.425572,6.781725,srn:master-data/Well:2143:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1967-12-08T00:00:00+0000,TUM-01
2144,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUM-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1972-12-09T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1973-01-13T00:00:00'",52.437829,6.77514,srn:master-data/Well:2144:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1972-12-09T00:00:00+0000,TUM-02
2146,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1965-02-11T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1965-03-23T00:00:00'",53.154589,6.870444,srn:master-data/Well:2146:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1965-02-11T00:00:00+0000,TUS-01
2147,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1966-01-16T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1966-02-18T00:00:00'",53.15463,6.871477,srn:master-data/Well:2147:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1966-01-16T00:00:00+0000,TUS-02
2148,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-03,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1966-02-20T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1966-03-17T00:00:00'",53.154662,6.872524,srn:master-data/Well:2148:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1966-02-20T00:00:00+0000,TUS-03
2149,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-04,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1966-03-19T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1966-04-14T00:00:00'",53.154703,6.873572,srn:master-data/Well:2149:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1966-03-19T00:00:00+0000,TUS-04
2150,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-05,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1966-04-15T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1966-05-07T00:00:00'",53.154,6.871545,srn:master-data/Well:2150:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1966-04-15T00:00:00+0000,TUS-05
2151,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-06,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1966-05-07T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1966-05-26T00:00:00'",53.153959,6.870497,srn:master-data/Well:2151:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1966-05-07T00:00:00+0000,TUS-06
2152,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-07,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1970-08-18T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1970-09-07T00:00:00'",53.154073,6.87364,srn:master-data/Well:2152:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1970-08-18T00:00:00+0000,TUS-07
2370,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-08,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1970-09-08T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1970-09-28T00:00:00'",53.154032,6.872592,srn:master-data/Well:2370:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1970-09-08T00:00:00+0000,TUS-08
2371,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-09,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1972-10-03T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1972-10-25T00:00:00'",53.154744,6.87462,srn:master-data/Well:2371:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1972-10-03T00:00:00+0000,TUS-09
2372,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TUS-10,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1974-07-04T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1974-08-01T00:00:00'",53.154114,6.874673,srn:master-data/Well:2372:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1974-07-04T00:00:00+0000,TUS-10
2772,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-008,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1939-08-21T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1939-11-03T00:00:00'",52.243197,6.793212,srn:master-data/Well:2772:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1939-08-21T00:00:00+0000,TWR-008
2773,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-009,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1940-03-26T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1940-06-29T00:00:00'",52.242744,6.792027,srn:master-data/Well:2773:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1940-03-26T00:00:00+0000,TWR-009
2774,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-010,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1940-07-03T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1940-10-03T00:00:00'",52.242967,6.790687,srn:master-data/Well:2774:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1940-07-03T00:00:00+0000,TWR-010
2618,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-011,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1941-01-07T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1941-04-15T00:00:00'",52.243216,6.789362,srn:master-data/Well:2618:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1941-01-07T00:00:00+0000,TWR-011
2775,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-012,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1947-06-10T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1947-11-28T00:00:00'",52.245047,6.800915,srn:master-data/Well:2775:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1947-06-10T00:00:00+0000,TWR-012
2776,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-013,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1947-12-10T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1948-03-08T00:00:00'",52.244421,6.80214,srn:master-data/Well:2776:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1947-12-10T00:00:00+0000,TWR-013
2777,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-014,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1948-03-31T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1948-07-06T00:00:00'",52.244191,6.791296,srn:master-data/Well:2777:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1948-03-31T00:00:00+0000,TWR-014
2778,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-015,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1948-06-09T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1948-10-14T00:00:00'",52.244339,6.789441,srn:master-data/Well:2778:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1948-06-09T00:00:00+0000,TWR-015
2779,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-016,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1948-10-14T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1949-01-18T00:00:00'",52.243894,6.795856,srn:master-data/Well:2779:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1948-10-14T00:00:00+0000,TWR-016
2780,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-017,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1949-02-21T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1949-05-19T00:00:00'",52.242888,6.796527,srn:master-data/Well:2780:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1949-02-21T00:00:00+0000,TWR-017
2781,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-018,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1949-06-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1949-08-12T00:00:00'",52.241789,6.796697,srn:master-data/Well:2781:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1949-06-01T00:00:00+0000,TWR-018
2782,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-019,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1949-09-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1949-11-28T00:00:00'",52.240726,6.796956,srn:master-data/Well:2782:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1949-09-01T00:00:00+0000,TWR-019
2783,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-020,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1949-12-12T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1950-03-07T00:00:00'",52.240801,6.797383,srn:master-data/Well:2783:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1949-12-12T00:00:00+0000,TWR-020
2784,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-021,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1950-03-31T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1950-06-03T00:00:00'",52.242242,6.794954,srn:master-data/Well:2784:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1950-03-31T00:00:00+0000,TWR-021
2785,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-022,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1950-06-26T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1950-09-28T00:00:00'",52.241037,6.794931,srn:master-data/Well:2785:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1950-06-26T00:00:00+0000,TWR-022
2786,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-023,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1950-09-25T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1950-12-08T00:00:00'",52.239945,6.795321,srn:master-data/Well:2786:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1950-09-25T00:00:00+0000,TWR-023
2787,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-024,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1951-01-02T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1951-03-01T00:00:00'",52.242014,6.796675,srn:master-data/Well:2787:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1951-01-02T00:00:00+0000,TWR-024
2788,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-025,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1951-03-16T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1951-06-18T00:00:00'",52.238722,6.796161,srn:master-data/Well:2788:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1951-03-16T00:00:00+0000,TWR-025
2789,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-026,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1952-02-26T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1952-05-10T00:00:00'",52.238468,6.796328,srn:master-data/Well:2789:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1952-02-26T00:00:00+0000,TWR-026
2790,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,TWR-027,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1952-05-16T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1952-08-22T00:00:00'",52.242001,6.788767,srn:master-data/Well:2790:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1952-05-16T00:00:00+0000,TWR-027
2375,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,UHZ-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1978-08-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1978-09-07T00:00:00'",53.431264,6.705673,srn:master-data/Well:2375:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1978-08-01T00:00:00+0000,UHZ-01
2376,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,URE-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1950-06-12T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1950-10-04T00:00:00'",53.108863,6.200024,srn:master-data/Well:2376:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1950-06-12T00:00:00+0000,URE-01
2378,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,URE-102,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1977-11-09T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1978-01-19T00:00:00'",53.11838,6.166102,srn:master-data/Well:2378:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1977-11-09T00:00:00+0000,URE-102
2379,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,URE-103,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1982-04-07T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1982-05-17T00:00:00'",53.118419,6.16567,srn:master-data/Well:2379:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1982-04-07T00:00:00+0000,URE-103
2380,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,URE-201,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1978-01-26T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1978-03-08T00:00:00'",53.100079,6.187363,srn:master-data/Well:2380:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1978-01-26T00:00:00+0000,URE-201
2381,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,URS-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1964-12-21T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1965-02-02T00:00:00'",52.634516,4.883745,srn:master-data/Well:2381:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1964-12-21T00:00:00+0000,URS-01
2382,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,USQ-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1968-04-20T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1968-06-04T00:00:00'",53.424933,6.621322,srn:master-data/Well:2382:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1968-04-20T00:00:00+0000,USQ-01
2153,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,UTB-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1965-11-15T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1965-12-18T00:00:00'",53.17412,6.885397,srn:master-data/Well:2153:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1965-11-15T00:00:00+0000,UTB-01
2154,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,UTB-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1966-09-24T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1966-11-08T00:00:00'",53.174125,6.886445,srn:master-data/Well:2154:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1966-09-24T00:00:00+0000,UTB-02
